compensation_month,advisor_id,advisor_name,team,region,compensation_plan,base_compensation,incentive_payout,total_compensation,leads_assigned,converted_leads,net_new_assets,ending_assets,payout_per_converted_lead,payout_per_dollar_net_new_assets,compensation_percentile,growth_percentile,conversion_percentile
2025-07-01,20,Advisor 20,Relationship Growth,Southeast,Standard,7148.48,381.71,7530.19,3,0,115989.76000000001,4542695.71,,0.003290893954776697,0.4782608695652174,0.8260869565217391,0.0
2025-07-01,16,Advisor 16,Retirement Specialists,Southeast,Standard,7694.43,6.18,7700.61,3,0,10063.21,1254199.41,,0.0006141181591162264,0.5217391304347826,0.13043478260869565,0.0
2025-07-01,15,Advisor 15,Acquisition,Midwest,Standard,7732.27,43.62,7775.89,4,0,72294.86,3004765.61,,0.0006033623967181069,0.5652173913043478,0.5652173913043478,0.0
2025-07-01,24,Advisor 24,Retirement Specialists,Southeast,Standard,7709.74,127.55,7837.29,3,2,178772.86,16181510.29,63.775,0.0007134751885716882,0.6086956521739131,1.0,0.8260869565217391
2025-07-01,21,Advisor 21,High Value,West,Growth Plus,7947.07,79.73,8026.8,4,2,103648.16,3684928.35,39.865,0.0007692370033389884,0.6521739130434783,0.7391304347826086,0.8260869565217391
2025-07-01,9,Advisor 09,Retirement Specialists,Southeast,Standard,8175.28,10.12,8185.4,3,1,18488.36,2324476.95,10.12,0.0005473714272114995,0.6956521739130435,0.2608695652173913,0.4782608695652174
2025-07-01,18,Advisor 18,Retirement Specialists,West,Standard,8268.99,9.18,8278.17,5,0,12532.48,813833.74,,0.0007324966806250638,0.7391304347826086,0.17391304347826086,0.0
2025-07-01,2,Advisor 02,Acquisition,West,Standard,8116.3,380.32,8496.62,4,1,65642.34,2331911.0,380.32,0.005793821487777554,0.782608695652174,0.5217391304347826,0.4782608695652174
2025-07-01,10,Advisor 10,Retirement Specialists,Northeast,Standard,8897.62,118.8,9016.42,2,2,155445.49,6992373.16,59.4,0.0007642550452895096,0.8260869565217391,0.9565217391304348,0.8260869565217391
2025-07-01,7,Advisor 07,Retirement Specialists,Midwest,Standard,9233.85,106.0,9339.86,4,1,135430.09,3462115.4,106.0,0.0007826916455567593,0.8695652173913043,0.8695652173913043,0.4782608695652174
2025-07-01,5,Advisor 05,Relationship Growth,West,Standard,9151.12,318.99,9470.11,1,0,101476.97,5086810.53,,0.0031434718636159514,0.9130434782608695,0.6956521739130435,0.0
2025-07-01,22,Advisor 22,Acquisition,Northeast,Standard,9087.98,435.74,9523.72,6,2,51955.729999999996,3045680.81,217.87,0.008386755416582542,0.9565217391304348,0.43478260869565216,0.8260869565217391
2025-07-01,14,Advisor 14,Relationship Growth,Midwest,Standard,9390.98,353.93,9744.91,4,1,-3980.7400000000002,2384949.34,353.93,-0.08891060456096102,1.0,0.0,0.4782608695652174
2025-08-01,8,Advisor 08,Acquisition,West,Standard,6529.67,48.33,6578.01,2,1,70547.23000000001,7975329.63,48.33,0.0006850729645940739,0.0,0.6086956521739131,0.6521739130434783
2025-08-01,11,Advisor 11,High Value,Midwest,Growth Plus,6589.62,294.07,6883.68,2,1,-5225.290000000001,1567269.88,294.07,-0.05627821613728615,0.043478260869565216,0.08695652173913043,0.6521739130434783
2025-08-01,5,Advisor 05,Relationship Growth,West,Standard,6951.14,52.7,7003.84,3,0,75524.96,5448693.430000001,,0.0006977825608911279,0.08695652173913043,0.6956521739130435,0.0
2025-08-01,2,Advisor 02,Acquisition,West,Standard,7137.58,29.14,7166.72,4,0,43245.829999999994,2388572.53,,0.0006738221927987047,0.13043478260869565,0.5217391304347826,0.0
2025-08-01,1,Advisor 01,Acquisition,Midwest,Standard,7178.86,52.14,7231.0,1,0,71355.90000000001,2996805.77,,0.0007307034176571242,0.17391304347826086,0.6521739130434783,0.0
2025-08-01,12,Advisor 12,Retirement Specialists,Northeast,Standard,7227.71,97.44,7325.15,4,2,128983.78000000001,11487466.42,48.72,0.000755443824021904,0.21739130434782608,0.8695652173913043,0.9130434782608695
2025-08-01,13,Advisor 13,Relationship Growth,Southeast,Standard,7719.4,9.9,7729.3,2,1,12569.399999999998,2560398.56,9.9,0.0007876270943720466,0.2608695652173913,0.2608695652173913,0.6521739130434783
2025-08-01,9,Advisor 09,Retirement Specialists,Southeast,Standard,7376.62,354.6,7731.22,5,0,29361.93,2535361.27,,0.012076862794782223,0.30434782608695654,0.30434782608695654,0.0
2025-08-01,16,Advisor 16,Retirement Specialists,Southeast,Standard,7705.12,27.88,7732.99,3,0,33021.37,1315100.38,,0.0008443017355124877,0.34782608695652173,0.391304347826087,0.0
2025-08-01,6,Advisor 06,Retirement Specialists,Northeast,Standard,7658.97,75.0,7733.97,4,0,88155.56,5066392.37,,0.0008507688000620722,0.391304347826087,0.7391304347826086,0.0
2025-08-01,10,Advisor 10,Retirement Specialists,Northeast,Standard,7382.51,458.35,7840.87,1,0,36384.93,7841660.18,,0.012597248366287912,0.43478260869565216,0.4782608695652174,0.0
2025-08-01,17,Advisor 17,High Value,Southeast,Growth Plus,7413.76,565.83,7979.59,2,2,33434.07,1630462.81,282.915,0.016923754720858095,0.4782608695652174,0.43478260869565216,0.9130434782608695
2025-08-01,15,Advisor 15,Acquisition,Midwest,Standard,7969.91,35.23,8005.13,2,0,45945.15,3048009.09,,0.0007667838716382469,0.5217391304347826,0.5652173913043478,0.0
2025-08-01,18,Advisor 18,Retirement Specialists,West,Standard,8144.59,7.88,8152.47,4,0,10556.660000000002,835819.21,,0.0007464482137342681,0.5652173913043478,0.21739130434782608,0.0
2025-08-01,20,Advisor 20,Relationship Growth,Southeast,Standard,8236.07,0.0,8236.07,4,1,-10995.57,4564581.74,0.0,-0.0,0.6086956521739131,0.0,0.6521739130434783
2025-08-01,3,Advisor 03,Acquisition,Southeast,Standard,6813.2,1452.25,8265.45,2,0,107561.57,8356919.47,,0.013501569380216372,0.6521739130434783,0.8260869565217391,0.0
2025-08-01,4,Advisor 04,Relationship Growth,West,Standard,7862.57,681.02,8543.59,3,0,267286.18,9991464.29,,0.0025479057690150683,0.6956521739130435,1.0,0.0
2025-08-01,24,Advisor 24,Retirement Specialists,Southeast,Standard,8573.1,124.01,8697.11,3,0,205494.29,16386674.620000001,,0.0006034717558332156,0.7391304347826086,0.9565217391304348,0.0
2025-08-01,7,Advisor 07,Retirement Specialists,Midwest,Standard,8558.77,415.84,8974.61,4,0,156566.33,3876257.5300000003,,0.0026559988983582868,0.782608695652174,0.9130434782608695,0.0
2025-08-01,23,Advisor 23,Retirement Specialists,Northeast,Standard,9216.34,3.87,9220.21,5,1,6198.62,447888.02,3.87,0.0006243325127205734,0.8260869565217391,0.17391304347826086,0.6521739130434783
2025-08-01,19,Advisor 19,Relationship Growth,West,Standard,8500.94,804.9,9305.84,3,0,4548.47,4472679.03,,0.1769606043350841,0.8695652173913043,0.13043478260869565,0.0
2025-08-01,22,Advisor 22,Acquisition,Northeast,Standard,9413.39,0.0,9413.39,4,1,-6871.320000000002,3089845.81,0.0,-0.0,0.9130434782608695,0.043478260869565216,0.6521739130434783
2025-08-01,21,Advisor 21,High Value,West,Growth Plus,8842.92,843.83,9686.75,1,0,31322.26,3970563.52,,0.026940265485313003,0.9565217391304348,0.34782608695652173,0.0
2025-08-01,14,Advisor 14,Relationship Growth,Midwest,Standard,9284.73,510.25,9794.97,2,2,94134.19,4505162.97,255.125,0.005420453503663228,1.0,0.782608695652174,0.9130434782608695
2025-09-01,21,Advisor 21,High Value,West,Growth Plus,7111.52,0.0,7111.52,2,0,-7444.130000000001,3976990.05,,-0.0,0.0,0.043478260869565216,0.0
2025-09-01,10,Advisor 10,Retirement Specialists,Northeast,Standard,6845.39,438.53,7283.92,2,0,15917.500000000004,7943749.09,,0.02755018061881576,0.043478260869565216,0.2608695652173913,0.0
2025-09-01,16,Advisor 16,Retirement Specialists,Southeast,Standard,7519.26,8.78,7528.03,4,0,11238.339999999998,1327823.8,,0.0007812541709896658,0.08695652173913043,0.17391304347826086,0.0
2025-09-01,6,Advisor 06,Retirement Specialists,Northeast,Standard,7272.7,303.84,7576.55,3,0,156125.26,7631755.61,,0.0019461296653725346,0.13043478260869565,0.8695652173913043,0.0
2025-09-01,20,Advisor 20,Relationship Growth,Southeast,Standard,7552.0,97.71,7649.71,6,1,121307.68,4703823.08,97.71,0.0008054724977017119,0.17391304347826086,0.6956521739130435,0.5217391304347826
2025-09-01,17,Advisor 17,High Value,Southeast,Growth Plus,6694.38,968.26,7662.64,4,1,33795.23,2511262.58,968.26,0.028650788883519948,0.21739130434782608,0.34782608695652173,0.5217391304347826
2025-09-01,14,Advisor 14,Relationship Growth,Midwest,Standard,7655.13,105.12,7760.25,7,3,128207.42,4712659.29,35.04,0.0008199213430860711,0.2608695652173913,0.782608695652174,0.9565217391304348
2025-09-01,5,Advisor 05,Relationship Growth,West,Standard,7772.89,34.51,7807.4,1,0,42327.200000000004,5366006.84,,0.0008153149747679978,0.30434782608695654,0.4782608695652174,0.0
2025-09-01,13,Advisor 13,Relationship Growth,Southeast,Standard,7481.79,331.73,7813.52,7,2,39830.91,2771202.13,165.865,0.008328456467602673,0.34782608695652173,0.43478260869565216,0.8695652173913043
2025-09-01,11,Advisor 11,High Value,Midwest,Growth Plus,7840.25,0.0,7840.25,2,0,-23389.28,1716064.95,,-0.0,0.391304347826087,0.0,0.0
2025-09-01,7,Advisor 07,Retirement Specialists,Midwest,Standard,7902.03,45.95,7947.98,1,0,56651.920000000006,3878189.74,,0.0008110934280779892,0.43478260869565216,0.5217391304347826,0.0
2025-09-01,18,Advisor 18,Retirement Specialists,West,Standard,7964.38,2.91,7967.29,3,0,3554.3700000000003,852195.42,,0.0008187104887786021,0.4782608695652174,0.13043478260869565,0.0
2025-09-01,19,Advisor 19,Relationship Growth,West,Standard,7972.84,21.12,7993.96,1,1,37626.91,4826339.22,21.12,0.0005613004097333531,0.5217391304347826,0.391304347826087,0.5217391304347826
2025-09-01,9,Advisor 09,Retirement Specialists,Southeast,Standard,8095.1,15.98,8111.08,1,0,20495.8,2544387.9,,0.0007796719327862295,0.5652173913043478,0.30434782608695654,0.0
2025-09-01,1,Advisor 01,Acquisition,Midwest,Standard,7592.89,553.64,8146.53,6,1,64602.93,3114050.86,553.64,0.008569889941524324,0.6086956521739131,0.6086956521739131,0.5217391304347826
2025-09-01,12,Advisor 12,Retirement Specialists,Northeast,Standard,6608.14,1641.33,8249.47,1,1,135872.05000000002,11772267.6,1641.33,0.01207996788154738,0.6521739130434783,0.8260869565217391,0.5217391304347826
2025-09-01,4,Advisor 04,Relationship Growth,West,Standard,8498.92,105.08,8604.0,2,0,174575.97,10328360.37,,0.0006019156015573048,0.6956521739130435,0.9130434782608695,0.0
2025-09-01,15,Advisor 15,Acquisition,Midwest,Standard,8838.25,7.8,8846.04,1,0,12801.869999999999,3028170.07,,0.0006092859871253184,0.7391304347826086,0.21739130434782608,0.0
2025-09-01,8,Advisor 08,Acquisition,West,Standard,9107.4,138.4,9245.8,6,1,175207.95,8133935.84,138.4,0.0007899184939952782,0.782608695652174,0.9565217391304348,0.5217391304347826
2025-09-01,3,Advisor 03,Acquisition,Southeast,Standard,9228.77,91.27,9320.04,5,2,126156.63999999998,8464502.16,45.635,0.0007234656851989717,0.8260869565217391,0.7391304347826086,0.8695652173913043
2025-09-01,23,Advisor 23,Retirement Specialists,Northeast,Standard,8990.0,490.77,9480.77,3,1,546.0000000000001,484770.83,490.77,0.8988461538461536,0.8695652173913043,0.08695652173913043,0.5217391304347826
2025-09-01,2,Advisor 02,Acquisition,West,Standard,9375.16,350.43,9725.59,3,0,60786.99,2931324.4299999997,,0.00576488488737475,0.9130434782608695,0.5652173913043478,0.0
2025-09-01,24,Advisor 24,Retirement Specialists,Southeast,Standard,8897.87,862.5,9760.37,4,1,329018.71,17271069.99,862.5,0.0026214314681374806,0.9565217391304348,1.0,0.5217391304347826
2025-09-01,22,Advisor 22,Acquisition,Northeast,Standard,8889.72,1323.77,10213.49,6,3,110044.61,6489710.54,441.25666666666666,0.012029394261109199,1.0,0.6521739130434783,0.9565217391304348
2025-10-01,10,Advisor 10,Retirement Specialists,Northeast,Standard,6591.35,13.37,6604.71,2,0,17881.199999999997,8324095.7,,0.0007477126814755163,0.0,0.21739130434782608,0.0
2025-10-01,17,Advisor 17,High Value,Southeast,Growth Plus,6598.33,11.49,6609.82,5,1,20467.45,2759622.27,11.49,0.0005613791654553938,0.043478260869565216,0.34782608695652173,0.6956521739130435
2025-10-01,4,Advisor 04,Relationship Growth,West,Standard,6609.71,121.85,6731.56,1,0,209224.77,10518297.639999999,,0.0005823880222212695,0.08695652173913043,0.9130434782608695,0.0
2025-10-01,15,Advisor 15,Acquisition,Midwest,Standard,6787.37,70.63,6857.99,3,0,85157.87999999999,3148328.72,,0.000829400637967972,0.13043478260869565,0.6086956521739131,0.0
2025-10-01,21,Advisor 21,High Value,West,Growth Plus,7135.05,18.64,7153.68,7,1,30572.06,4018569.9499999997,18.64,0.0006097070331538012,0.17391304347826086,0.43478260869565216,0.6956521739130435
2025-10-01,16,Advisor 16,Retirement Specialists,Southeast,Standard,7251.64,11.12,7262.76,5,0,17108.95,1364461.75,,0.0006499522179911683,0.21739130434782608,0.17391304347826086,0.0
2025-10-01,2,Advisor 02,Acquisition,West,Standard,7284.77,0.0,7284.77,6,0,-24065.820000000003,2863477.9899999998,,-0.0,0.2608695652173913,0.0,0.0
2025-10-01,18,Advisor 18,Retirement Specialists,West,Standard,7362.57,13.71,7376.28,0,0,19421.61,876110.52,,0.0007059147001716129,0.30434782608695654,0.2608695652173913,0.0
2025-10-01,23,Advisor 23,Retirement Specialists,Northeast,Standard,7507.33,3.1,7510.43,2,0,5060.49,486193.19,,0.0006125888994939226,0.34782608695652173,0.13043478260869565,0.0
2025-10-01,11,Advisor 11,High Value,Midwest,Growth Plus,7626.81,11.87,7638.68,6,0,19988.260000000002,1784100.3800000001,,0.0005938485891218144,0.391304347826087,0.30434782608695654,0.0
2025-10-01,19,Advisor 19,Relationship Growth,West,Standard,7332.59,386.75,7719.34,6,4,49071.79,4858212.35,96.6875,0.00788131021917073,0.43478260869565216,0.4782608695652174,1.0
2025-10-01,3,Advisor 03,Acquisition,Southeast,Standard,7031.8,870.59,7902.39,2,0,227658.39,8933775.0,,0.0038241068119650675,0.4782608695652174,0.9565217391304348,0.0
2025-10-01,22,Advisor 22,Acquisition,Northeast,Standard,6767.46,1211.24,7978.69,4,0,179501.76,7472421.19,,0.006747788991038305,0.5217391304347826,0.8695652173913043,0.0
2025-10-01,12,Advisor 12,Retirement Specialists,Northeast,Standard,8052.96,56.97,8109.93,8,1,87124.26000000001,12136083.969999999,56.97,0.0006538936456963881,0.5652173913043478,0.6521739130434783,0.6956521739130435
2025-10-01,7,Advisor 07,Retirement Specialists,Midwest,Standard,7911.11,376.69,8287.8,3,1,2624.72,3931224.88,376.69,0.14351626078210247,0.6086956521739131,0.08695652173913043,0.6956521739130435
2025-10-01,13,Advisor 13,Relationship Growth,Southeast,Standard,7923.11,471.04,8394.16,3,1,26388.18,2859284.33,471.04,0.01785041636065845,0.6521739130434783,0.391304347826087,0.6956521739130435
2025-10-01,5,Advisor 05,Relationship Growth,West,Standard,8283.58,112.13,8395.71,4,0,141588.73,5563755.23,,0.0007919415620155643,0.6956521739130435,0.8260869565217391,0.0
2025-10-01,20,Advisor 20,Relationship Growth,Southeast,Standard,8334.9,255.93,8590.83,1,0,2464.670000000001,5512571.34,,0.10383945923795068,0.7391304347826086,0.043478260869565216,0.0
2025-10-01,9,Advisor 09,Retirement Specialists,Southeast,Standard,8578.6,40.19,8618.79,2,1,56977.69,2602687.34,40.19,0.0007053638011649822,0.782608695652174,0.5652173913043478,0.6956521739130435
2025-10-01,24,Advisor 24,Retirement Specialists,Southeast,Standard,7871.19,869.86,8741.05,4,1,394060.6,17954129.68,869.86,0.002207426979505183,0.8260869565217391,1.0,0.6956521739130435
2025-10-01,6,Advisor 06,Retirement Specialists,Northeast,Standard,8906.5,67.0,8973.49,4,0,99764.51,7752384.72,,0.0006715815072915208,0.8695652173913043,0.7391304347826086,0.0
2025-10-01,1,Advisor 01,Acquisition,Midwest,Standard,8941.17,567.16,9508.33,3,0,102976.95999999999,3354547.72,,0.005507639767186758,0.9130434782608695,0.782608695652174,0.0
2025-10-01,14,Advisor 14,Relationship Growth,Midwest,Standard,8527.34,1169.74,9697.07,2,0,99276.52,5984654.27,,0.011782645080629336,0.9565217391304348,0.6956521739130435,0.0
2025-10-01,8,Advisor 08,Acquisition,West,Standard,8857.63,908.72,9766.35,1,0,50997.68,8079466.66,,0.01781884979865751,1.0,0.5217391304347826,0.0
2025-11-01,22,Advisor 22,Acquisition,Northeast,Standard,7065.96,108.46,7174.41,3,0,162394.56,7983944.7299999995,,0.0006678795151758778,0.0,0.782608695652174,0.0
2025-11-01,21,Advisor 21,High Value,West,Growth Plus,7242.91,30.61,7273.51,7,1,53737.759999999995,4094295.26,30.61,0.0005696180860534567,0.043478260869565216,0.5217391304347826,0.6521739130434783
2025-11-01,10,Advisor 10,Retirement Specialists,Northeast,Standard,7364.32,8.27,7372.59,3,1,14806.220000000001,8453629.94,8.27,0.0005585490422268479,0.08695652173913043,0.17391304347826086,0.6521739130434783
2025-11-01,23,Advisor 23,Retirement Specialists,Northeast,Standard,7091.18,410.49,7501.66,2,0,7172.66,552894.38,,0.05722981432271989,0.13043478260869565,0.13043478260869565,0.0
2025-11-01,20,Advisor 20,Relationship Growth,Southeast,Standard,7262.52,438.93,7701.45,4,0,120104.3,5633618.11,,0.003654573566475139,0.17391304347826086,0.6956521739130435,0.0
2025-11-01,16,Advisor 16,Retirement Specialists,Southeast,Standard,7762.96,0.0,7762.96,2,0,-2696.1500000000005,1367267.15,,-0.0,0.21739130434782608,0.043478260869565216,0.0
2025-11-01,7,Advisor 07,Retirement Specialists,Midwest,Standard,7942.66,13.03,7955.69,2,0,15745.48,3945832.1,,0.0008275390778813983,0.2608695652173913,0.2608695652173913,0.0
2025-11-01,3,Advisor 03,Acquisition,Southeast,Standard,7977.11,67.7,8044.82,1,0,93910.02,9158164.78,,0.0007209028386960199,0.30434782608695654,0.6086956521739131,0.0
2025-11-01,6,Advisor 06,Retirement Specialists,Northeast,Standard,8049.58,89.64,8139.21,1,0,130816.06,7931183.27,,0.0006852369655530062,0.34782608695652173,0.7391304347826086,0.0
2025-11-01,17,Advisor 17,High Value,Southeast,Growth Plus,7164.07,1272.42,8436.5,6,1,184610.27,6177990.38,1272.42,0.006892465950025425,0.391304347826087,0.9130434782608695,0.6521739130434783
2025-11-01,18,Advisor 18,Retirement Specialists,West,Standard,8640.16,0.53,8640.7,2,0,837.4100000000005,880137.06,,0.0006329038344419098,0.43478260869565216,0.08695652173913043,0.0
2025-11-01,2,Advisor 02,Acquisition,West,Standard,8624.94,21.64,8646.59,6,2,35513.840000000004,2968778.67,10.82,0.0006093399080471162,0.4782608695652174,0.43478260869565216,0.8695652173913043
2025-11-01,1,Advisor 01,Acquisition,Midwest,Standard,8700.99,20.08,8721.07,2,0,34956.13,3618064.31,,0.0005744342980759026,0.5217391304347826,0.391304347826087,0.0
2025-11-01,8,Advisor 08,Acquisition,West,Standard,8718.07,23.79,8741.86,7,2,34104.020000000004,8157242.470000001,11.895,0.0006975717232162072,0.5652173913043478,0.34782608695652173,0.8695652173913043
2025-11-01,15,Advisor 15,Acquisition,Midwest,Standard,8731.95,87.83,8819.78,3,1,103948.17,3220129.77,87.83,0.0008449403197766733,0.6086956521739131,0.6521739130434783,0.6521739130434783
2025-11-01,5,Advisor 05,Relationship Growth,West,Standard,8706.06,129.99,8836.05,6,0,173785.53,5593703.5200000005,,0.0007479909288189875,0.6521739130434783,0.8695652173913043,0.0
2025-11-01,11,Advisor 11,High Value,Midwest,Growth Plus,8827.42,10.93,8838.36,4,0,18482.43,1848078.72,,0.0005913724548124895,0.6956521739130435,0.30434782608695654,0.0
2025-11-01,4,Advisor 04,Relationship Growth,West,Standard,8902.89,0.0,8902.89,1,0,-27053.41,10558575.6,,-0.0,0.7391304347826086,0.0,0.0
2025-11-01,9,Advisor 09,Retirement Specialists,Southeast,Standard,8923.24,10.72,8933.96,5,2,15123.779999999999,2662363.3,5.36,0.0007088175046185544,0.782608695652174,0.21739130434782608,0.8695652173913043
2025-11-01,19,Advisor 19,Relationship Growth,West,Standard,7657.09,1426.4,9083.49,4,1,44943.27,5856804.5,1426.4,0.03173778854987633,0.8260869565217391,0.4782608695652174,0.6521739130434783
2025-11-01,12,Advisor 12,Retirement Specialists,Northeast,Standard,8537.65,635.42,9173.07,3,0,365313.83,13571308.41,,0.0017393811780955567,0.8695652173913043,1.0,0.0
2025-11-01,13,Advisor 13,Relationship Growth,Southeast,Standard,8328.15,906.06,9234.21,6,2,72947.99,5645512.01,453.03,0.012420630095496803,0.9130434782608695,0.5652173913043478,0.8695652173913043
2025-11-01,14,Advisor 14,Relationship Growth,Midwest,Standard,8958.34,778.1,9736.44,4,0,167712.2,6507546.279999999,,0.004639495516724484,0.9565217391304348,0.8260869565217391,0.0
2025-11-01,24,Advisor 24,Retirement Specialists,Southeast,Standard,9354.94,702.34,10057.27,2,0,345238.37,18523885.85,,0.0020343625188590712,1.0,0.9565217391304348,0.0
2025-12-01,23,Advisor 23,Retirement Specialists,Northeast,Standard,6537.0,4.5,6541.5,1,0,5306.9800000000005,554564.18,,0.0008479398829466098,0.0,0.043478260869565216,0.0
2025-12-01,19,Advisor 19,Relationship Growth,West,Standard,6815.54,418.95,7234.49,1,0,60949.68,6140073.05,,0.006873703028465449,0.043478260869565216,0.391304347826087,0.0
2025-12-01,24,Advisor 24,Retirement Specialists,Southeast,Standard,7319.33,132.65,7451.98,4,2,227091.48,18609415.33,66.325,0.0005841258333425807,0.08695652173913043,0.9565217391304348,0.9130434782608695
2025-12-01,3,Advisor 03,Acquisition,Southeast,Standard,7582.64,34.03,7616.67,4,0,59892.08,9048443.459999999,,0.0005681886486493707,0.13043478260869565,0.30434782608695654,0.0
2025-12-01,18,Advisor 18,Retirement Specialists,West,Standard,7657.12,5.05,7662.17,8,0,6370.82,880805.01,,0.0007926766099183465,0.17391304347826086,0.08695652173913043,0.0
2025-12-01,5,Advisor 05,Relationship Growth,West,Standard,7661.74,70.87,7732.61,3,2,88775.41,5704316.55,35.435,0.0007983066482035961,0.21739130434782608,0.5652173913043478,0.9130434782608695
2025-12-01,20,Advisor 20,Relationship Growth,Southeast,Standard,7644.57,91.75,7736.32,5,0,126762.34,5936799.0,,0.0007237954111607596,0.2608695652173913,0.782608695652174,0.0
2025-12-01,9,Advisor 09,Retirement Specialists,Southeast,Standard,6873.34,969.5,7842.84,4,1,37178.04,2932214.71,969.5,0.02607722192993498,0.30434782608695654,0.17391304347826086,0.782608695652174
2025-12-01,4,Advisor 04,Relationship Growth,West,Standard,7797.05,135.97,7933.02,0,0,226839.96,10891755.72,,0.000599409380957394,0.34782608695652173,0.9130434782608695,0.0
2025-12-01,11,Advisor 11,High Value,Midwest,Growth Plus,7948.03,24.3,7972.33,9,2,30603.91,1850945.44,12.15,0.000794016189434618,0.391304347826087,0.13043478260869565,0.9130434782608695
2025-12-01,7,Advisor 07,Retirement Specialists,Midwest,Standard,8125.25,45.48,8170.73,5,0,54400.82,4101804.8099999996,,0.000836016810040731,0.43478260869565216,0.2608695652173913,0.0
2025-12-01,12,Advisor 12,Retirement Specialists,Northeast,Standard,7615.42,605.67,8221.09,2,0,314477.95,14243294.64,,0.0019259537910368595,0.4782608695652174,1.0,0.0
2025-12-01,13,Advisor 13,Relationship Growth,Southeast,Standard,7837.59,397.91,8235.5,4,0,82611.05,8619096.81,,0.004816667988120233,0.5217391304347826,0.5217391304347826,0.0
2025-12-01,6,Advisor 06,Retirement Specialists,Northeast,Standard,8244.28,101.21,8345.48,0,0,123363.90999999999,8030235.5200000005,,0.0008204182244223615,0.5652173913043478,0.7391304347826086,0.0
2025-12-01,16,Advisor 16,Retirement Specialists,Southeast,Standard,8523.36,1.5,8524.86,3,0,1833.7699999999995,1367320.7,,0.0008179869885536356,0.6086956521739131,0.0,0.0
2025-12-01,22,Advisor 22,Acquisition,Northeast,Standard,8429.08,131.22,8560.3,3,0,163242.9,8262803.32,,0.0008038328160060867,0.6521739130434783,0.8260869565217391,0.0
2025-12-01,15,Advisor 15,Acquisition,Midwest,Standard,8710.04,33.66,8743.7,3,0,60355.159999999996,3291909.95,,0.0005576987949331921,0.6956521739130435,0.34782608695652173,0.0
2025-12-01,17,Advisor 17,High Value,Southeast,Growth Plus,8670.21,77.2,8747.42,4,1,114486.37,6838100.0,77.2,0.0006743160779750463,0.7391304347826086,0.6956521739130435,0.782608695652174
2025-12-01,14,Advisor 14,Relationship Growth,Midwest,Standard,8977.02,64.19,9041.21,6,0,96567.77,6673770.8,,0.000664714531566795,0.782608695652174,0.6086956521739131,0.0
2025-12-01,8,Advisor 08,Acquisition,West,Standard,8057.77,1005.09,9062.87,2,0,80411.04,8331908.18,,0.012499403067041542,0.8260869565217391,0.4782608695652174,0.0
2025-12-01,21,Advisor 21,High Value,West,Growth Plus,8569.8,675.45,9245.25,3,0,76847.46,4410374.58,,0.008789490244700346,0.8695652173913043,0.43478260869565216,0.0
2025-12-01,1,Advisor 01,Acquisition,Midwest,Standard,9297.77,63.73,9361.51,3,1,113295.48,3751082.95,63.73,0.0005625114082221109,0.9130434782608695,0.6521739130434783,0.782608695652174
2025-12-01,10,Advisor 10,Retirement Specialists,Northeast,Standard,9252.35,136.87,9389.22,1,0,164252.97,8546923.540000001,,0.000833287824262782,0.9565217391304348,0.8695652173913043,0.0
2025-12-01,2,Advisor 02,Acquisition,West,Standard,9051.46,1177.22,10228.68,5,0,41012.59,3082756.23,,0.02870386873884337,1.0,0.21739130434782608,0.0
